

Kopieren Sie folgende Adresse und fügen Sie sie in Ihren Browser ein, um diese gestaltbare Tabelle erneut aufzurufen. (Der Link ist 7 Tage gültig.)
http://www.gbe-bund.de/gbe10/i?i=703:21305838D
 
Diagnosedaten der Krankenhäuser ab 2000 (Fälle, Fälle je 100000 Einwohner). Gliederungsmerkmale: Jahre, Wohnsitz, Alter, Geschlecht, Verweildauer, Art der Standardisierung                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
****************************************************************************************************
                                                                                                    
Diese Tabelle bezieht sich auf:
Verweildauer:;alle Fälle
ICD10:;F10.0 Psychische und Verhaltensstörungen durch Alkohol: Akute Intoxikation
Sachverhalt:;Fälle
Art der Standardisierung:;Standardbevölkerung &quot;Deutschland 2011&quot;
""
;;;"";;;;;;;;;;;;;;;;;;;
;;;" Baden-Württemberg";" Bayern";" Berlin";" Brandenburg";" Bremen";" Hamburg";" Hessen";" Mecklenburg-Vorpommern";" Niedersachsen";" Nordrhein-Westfalen";" Rheinland-Pfalz";" Saarland";" Sachsen";" Sachsen-Anhalt";" Schleswig-Holstein";" Thüringen";" Früheres Bundesgebiet und Berlin-Ost";" Neue Länder ohne Berlin-Ost";" Ausland oder unbekannt";
;;"             85 bis unter 90 Jahre";"13";"22";"1";"1";"2";"1";"6";"1";"8";"29";"12";"3";"2";"2";"2";"1";"99";"7";"";
;;"                90 bis unter 95 Jahre";"4";"7";"";"";"";"1";"1";"1";"3";"4";"";"";"";"";"";"";"20";"1";"";
;;"                   95 bis unter 100 Jahre";"1";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"3";"";"";
;;"                   100 Jahre und älter";"1";"";"1";"";"";"";"";"";"";"1";"";"";"";"";"";"";"3";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"1";"";"";"";"";"1";"";"";"7";"";"";"";"";"";"";"9";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"1";"";"";"8";"";"";"";"";"";"";"9";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"1";"";"";"3";"";"";"";"";"";"";"4";"";"";
;;"             10 bis unter 15 Jahre";"301";"387";"53";"52";"11";"23";"177";"45";"211";"531";"112";"33";"61";"56";"66";"55";"1.905";"269";"4";
;;"             15 bis unter 20 Jahre";"1.091";"1.734";"168";"117";"50";"60";"557";"101";"884";"1.976";"501";"154";"248";"153";"290";"128";"7.465";"747";"80";
;;"             20 bis unter 25 Jahre";"563";"960";"87";"46";"28";"30";"245";"46";"438";"899";"230";"75";"161";"76";"156";"77";"3.711";"406";"68";
;;"                25 bis unter 30 Jahre";"300";"508";"50";"50";"26";"23";"143";"41";"226";"431";"120";"32";"135";"73";"72";"80";"1.931";"379";"37";
;;"                30 bis unter 35 Jahre";"231";"438";"41";"28";"16";"17";"139";"56";"135";"369";"101";"32";"96";"50";"63";"65";"1.582";"295";"29";
;;"                35 bis unter 40 Jahre";"222";"337";"52";"33";"13";"23";"126";"23";"185";"369";"136";"29";"86";"40";"75";"49";"1.567";"231";"24";
;;"                40 bis unter 45 Jahre";"364";"506";"76";"66";"20";"21";"206";"46";"268";"605";"160";"37";"122";"111";"97";"70";"2.360";"415";"28";
;;"             45 bis unter 50 Jahre";"468";"628";"92";"73";"42";"36";"275";"77";"359";"760";"219";"57";"166";"128";"152";"110";"3.088";"554";"27";
;;"             50 bis unter 55 Jahre";"392";"619";"46";"83";"26";"17";"247";"73";"306";"660";"201";"56";"154";"135";"112";"89";"2.682";"534";"30";
;;"             55 bis unter 60 Jahre";"259";"362";"45";"49";"21";"20";"134";"50";"192";"457";"172";"31";"116";"67";"87";"48";"1.780";"330";"23";
;;"             60 bis unter 65 Jahre";"190";"274";"24";"32";"23";"19";"116";"26";"165";"309";"89";"28";"69";"43";"54";"35";"1.291";"205";"8";
;;"          65 bis unter 70 Jahre";"132";"184";"12";"14";"9";"14";"54";"11";"76";"209";"47";"15";"49";"16";"46";"19";"798";"109";"5";
;;"          70 bis unter 75 Jahre";"149";"136";"16";"21";"10";"12";"53";"14";"92";"158";"48";"8";"40";"16";"41";"14";"723";"105";"";
;;"             75 bis unter 80 Jahre";"57";"88";"9";"8";"8";"5";"22";"9";"35";"113";"32";"2";"25";"10";"28";"2";"399";"54";"";
;;"             80 bis unter 85 Jahre";"37";"44";"5";"3";"3";"2";"8";"2";"21";"50";"10";"4";"6";"2";"2";"6";"186";"19";"";
;;"             85 bis unter 90 Jahre";"13";"16";"1";"2";"";"3";"3";"1";"7";"23";"5";"1";"2";"3";"5";"";"77";"8";"";
;;"                90 bis unter 95 Jahre";"4";"3";"1";"1";"1";"";"3";"";"4";"5";"";"";"4";"1";"1";"";"22";"6";"";
;;"                   95 bis unter 100 Jahre";"1";"";"";"";"";"";"";"";"";"2";"1";"";"";"";"";"";"4";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"    2011";"    Männlich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"2";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"3";"";"";
;;"             10 bis unter 15 Jahre";"289";"404";"41";"36";"11";"19";"160";"25";"164";"457";"115";"35";"69";"72";"64";"49";"1.759";"251";"10";
;;"             15 bis unter 20 Jahre";"2.031";"3.087";"158";"210";"117";"96";"955";"146";"1.466";"3.279";"949";"264";"413";"270";"466";"222";"12.868";"1.261";"104";
;;"             20 bis unter 25 Jahre";"1.179";"1.933";"109";"150";"64";"37";"444";"166";"760";"1.605";"498";"121";"387";"223";"250";"259";"7.000";"1.185";"129";
;;"                25 bis unter 30 Jahre";"737";"1.047";"116";"129";"50";"34";"286";"151";"520";"957";"328";"72";"310";"214";"184";"187";"4.331";"991";"111";
;;"                30 bis unter 35 Jahre";"719";"830";"105";"96";"40";"45";"293";"117";"476";"1.020";"309";"57";"241";"176";"170";"220";"4.064";"850";"130";
;;"                35 bis unter 40 Jahre";"738";"792";"104";"111";"35";"59";"291";"115";"526";"1.133";"362";"77";"223";"217";"214";"178";"4.331";"844";"143";
;;"                40 bis unter 45 Jahre";"948";"1.228";"138";"199";"64";"79";"466";"204";"858";"1.714";"441";"88";"369";"380";"325";"255";"6.349";"1.407";"138";
;;"             45 bis unter 50 Jahre";"1.047";"1.278";"164";"295";"70";"105";"584";"321";"1.008";"2.079";"565";"133";"423";"621";"374";"355";"7.407";"2.015";"118";
;;"             50 bis unter 55 Jahre";"1.049";"1.263";"146";"264";"48";"87";"507";"299";"927";"1.939";"548";"152";"475";"445";"314";"267";"6.980";"1.750";"101";
;;"             55 bis unter 60 Jahre";"715";"898";"110";"162";"50";"49";"349";"193";"637";"1.385";"350";"103";"315";"317";"231";"178";"4.877";"1.165";"55";
;;"             60 bis unter 65 Jahre";"442";"584";"64";"86";"34";"41";"226";"107";"445";"721";"232";"51";"189";"163";"113";"108";"2.953";"653";"30";
;;"          65 bis unter 70 Jahre";"287";"386";"49";"47";"24";"23";"122";"35";"220";"493";"106";"54";"93";"92";"50";"62";"1.814";"329";"14";
;;"          70 bis unter 75 Jahre";"260";"376";"31";"26";"12";"15";"100";"37";"200";"468";"128";"29";"80";"69";"69";"44";"1.688";"256";"7";
;;"             75 bis unter 80 Jahre";"137";"168";"12";"20";"6";"6";"44";"12";"78";"216";"48";"20";"35";"35";"35";"13";"770";"115";"2";
;;"             80 bis unter 85 Jahre";"51";"47";"1";"5";"3";"4";"21";"6";"29";"73";"21";"4";"14";"7";"8";"4";"262";"36";"";
;;"             85 bis unter 90 Jahre";"14";"14";"1";"";"1";"1";"6";"3";"5";"22";"8";"4";"4";"4";"1";"1";"77";"12";"1";
;;"                90 bis unter 95 Jahre";"6";"1";"";"";"";"";"1";"1";"3";"2";"1";"";"3";"1";"";"1";"14";"6";"1";
;;"                   95 bis unter 100 Jahre";"1";"1";"";"";"";"";"";"";"1";"";"1";"";"";"";"";"";"4";"";"1";
;;"                   100 Jahre und älter";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"287";"413";"45";"53";"11";"38";"166";"37";"178";"568";"101";"28";"65";"62";"54";"47";"1.889";"264";"3";
;;"             15 bis unter 20 Jahre";"1.158";"1.743";"131";"119";"45";"48";"534";"78";"773";"1.925";"469";"130";"220";"118";"258";"119";"7.214";"654";"74";
;;"             20 bis unter 25 Jahre";"500";"868";"73";"48";"39";"32";"193";"56";"402";"817";"234";"46";"163";"86";"120";"94";"3.324";"447";"80";
;;"                25 bis unter 30 Jahre";"285";"476";"56";"36";"11";"25";"115";"41";"189";"430";"145";"30";"129";"69";"54";"71";"1.816";"346";"24";
;;"                30 bis unter 35 Jahre";"212";"381";"54";"30";"9";"18";"119";"50";"164";"356";"117";"16";"67";"38";"53";"39";"1.499";"224";"47";
;;"                35 bis unter 40 Jahre";"241";"328";"44";"31";"17";"23";"115";"22";"212";"375";"125";"22";"74";"36";"82";"61";"1.584";"224";"23";
;;"                40 bis unter 45 Jahre";"355";"528";"57";"47";"16";"28";"190";"58";"255";"566";"197";"49";"120";"114";"143";"65";"2.384";"404";"30";
;;"             45 bis unter 50 Jahre";"429";"614";"73";"77";"12";"46";"242";"79";"339";"707";"283";"50";"155";"115";"141";"111";"2.936";"537";"13";
;;"             50 bis unter 55 Jahre";"365";"531";"49";"71";"25";"29";"222";"65";"258";"594";"220";"65";"151";"88";"143";"76";"2.501";"451";"22";
;;"             55 bis unter 60 Jahre";"226";"334";"37";"42";"9";"22";"110";"40";"180";"417";"153";"28";"98";"66";"83";"44";"1.599";"290";"7";
;;"             60 bis unter 65 Jahre";"195";"258";"20";"19";"9";"13";"85";"20";"125";"235";"65";"21";"54";"36";"51";"30";"1.077";"159";"10";
;;"          65 bis unter 70 Jahre";"149";"189";"9";"15";"5";"14";"40";"14";"92";"193";"44";"17";"67";"54";"45";"14";"797";"164";"1";
;;"          70 bis unter 75 Jahre";"146";"175";"21";"13";"6";"13";"48";"12";"92";"188";"42";"16";"49";"22";"44";"23";"791";"119";"1";
;;"             75 bis unter 80 Jahre";"62";"61";"7";"7";"8";"4";"28";"2";"35";"92";"31";"7";"24";"14";"21";"4";"356";"51";"";
;;"             80 bis unter 85 Jahre";"31";"39";"2";"5";"";"2";"7";"2";"21";"50";"8";"3";"11";"8";"9";"5";"172";"31";"";
;;"             85 bis unter 90 Jahre";"12";"17";"2";"1";"";"1";"10";"2";"7";"14";"3";"2";"1";"4";"6";"1";"74";"9";"";
;;"                90 bis unter 95 Jahre";"5";"2";"";"";"";"";"";"";"1";"5";"";"1";"";"";"";"";"14";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"1";"";"";"";"";"";"3";"";"";"1";"";"";"";"";"5";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"    2010";"    Männlich";"             Unter 1 Jahr";"";"1";"1";"";"";"";"";"";"";"2";"";"";"";"";"";"";"4";"";"";
;;"             1 Jahr bis unter 5 Jahre";"3";"1";"";"";"";"";"";"";"1";"2";"";"";"";"";"";"";"7";"";"";
;;"             5 bis unter 10 Jahre";"2";"";"";"";"";"";"1";"";"2";"1";"1";"";"";"1";"";"";"7";"1";"";
;;"             10 bis unter 15 Jahre";"307";"401";"28";"34";"10";"26";"126";"44";"176";"411";"108";"28";"68";"63";"60";"45";"1.681";"254";"9";
;;"             15 bis unter 20 Jahre";"2.097";"3.025";"209";"221";"109";"94";"892";"211";"1.592";"3.190";"813";"237";"429";"314";"415";"248";"12.673";"1.423";"123";
;;"             20 bis unter 25 Jahre";"1.136";"1.703";"90";"143";"79";"52";"423";"153";"793";"1.503";"460";"133";"437";"279";"247";"238";"6.619";"1.250";"145";
;;"                25 bis unter 30 Jahre";"733";"1.036";"85";"120";"48";"42";"287";"124";"502";"933";"284";"89";"307";"213";"148";"185";"4.187";"949";"98";
;;"                30 bis unter 35 Jahre";"698";"816";"87";"107";"42";"35";"246";"124";"486";"1.004";"336";"65";"251";"160";"147";"161";"3.962";"803";"93";
;;"                35 bis unter 40 Jahre";"710";"874";"125";"98";"51";"45";"326";"121";"569";"1.197";"341";"87";"244";"245";"172";"146";"4.497";"854";"108";
;;"                40 bis unter 45 Jahre";"1.028";"1.213";"180";"195";"86";"76";"491";"212";"909";"1.822";"514";"115";"419";"350";"400";"262";"6.834";"1.438";"104";
;;"             45 bis unter 50 Jahre";"1.143";"1.224";"190";"249";"70";"72";"573";"362";"1.037";"2.383";"598";"176";"520";"520";"384";"329";"7.850";"1.980";"101";
;;"             50 bis unter 55 Jahre";"1.033";"1.239";"165";"203";"53";"59";"496";"258";"890";"2.035";"554";"124";"443";"420";"300";"273";"6.948";"1.597";"71";
;;"             55 bis unter 60 Jahre";"666";"868";"94";"148";"45";"52";"313";"187";"651";"1.363";"369";"90";"321";"266";"240";"149";"4.751";"1.071";"31";
;;"             60 bis unter 65 Jahre";"412";"536";"65";"39";"34";"23";"220";"58";"375";"742";"177";"54";"166";"115";"93";"92";"2.731";"470";"22";
;;"          65 bis unter 70 Jahre";"314";"414";"46";"35";"29";"8";"137";"46";"202";"595";"130";"38";"130";"59";"84";"68";"1.997";"338";"19";
;;"          70 bis unter 75 Jahre";"257";"361";"28";"31";"17";"12";"88";"26";"178";"430";"99";"38";"82";"78";"57";"45";"1.565";"262";"3";
;;"             75 bis unter 80 Jahre";"115";"137";"16";"21";"4";"5";"54";"16";"79";"193";"40";"11";"36";"28";"30";"17";"684";"118";"";
;;"             80 bis unter 85 Jahre";"38";"65";"5";"4";"2";"2";"19";"5";"35";"73";"20";"7";"11";"16";"10";"3";"276";"39";"1";
;;"             85 bis unter 90 Jahre";"24";"25";"2";"2";"2";"";"5";"1";"8";"24";"8";"";"1";"2";"3";"";"101";"6";"";
;;"                90 bis unter 95 Jahre";"2";"2";"";"";"";"";"5";"";"";"2";"1";"1";"2";"";"1";"";"14";"2";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"1";"";"";"";"1";"";"";"";"";"";"";"2";"";"1";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"1";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"2";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"322";"413";"61";"47";"11";"29";"148";"38";"192";"536";"88";"26";"65";"68";"54";"41";"1.880";"259";"5";
;;"             15 bis unter 20 Jahre";"1.073";"1.668";"144";"110";"66";"56";"505";"101";"758";"1.820";"464";"153";"199";"135";"233";"123";"6.940";"668";"80";
;;"             20 bis unter 25 Jahre";"529";"855";"78";"54";"36";"18";"195";"64";"357";"705";"229";"65";"153";"82";"105";"103";"3.172";"456";"73";
;;"                25 bis unter 30 Jahre";"257";"461";"43";"37";"17";"20";"146";"36";"236";"425";"122";"34";"98";"59";"51";"49";"1.812";"279";"34";
;;"                30 bis unter 35 Jahre";"207";"375";"29";"19";"15";"18";"115";"37";"157";"333";"112";"33";"97";"52";"50";"46";"1.444";"251";"31";
;;"                35 bis unter 40 Jahre";"262";"312";"54";"41";"10";"20";"106";"26";"214";"366";"124";"36";"65";"46";"84";"53";"1.588";"231";"14";
;;"                40 bis unter 45 Jahre";"367";"499";"58";"47";"18";"30";"196";"59";"304";"602";"200";"46";"140";"98";"127";"79";"2.447";"423";"23";
;;"             45 bis unter 50 Jahre";"456";"634";"80";"79";"25";"33";"245";"73";"375";"759";"233";"55";"142";"108";"130";"89";"3.025";"491";"26";
;;"             50 bis unter 55 Jahre";"328";"489";"46";"60";"27";"27";"201";"57";"308";"668";"238";"69";"142";"102";"137";"73";"2.538";"434";"23";
;;"             55 bis unter 60 Jahre";"247";"341";"47";"41";"10";"17";"91";"33";"184";"418";"149";"25";"108";"69";"86";"40";"1.615";"291";"13";
;;"             60 bis unter 65 Jahre";"155";"283";"25";"9";"6";"14";"81";"10";"99";"243";"67";"22";"42";"31";"46";"17";"1.041";"109";"13";
;;"          65 bis unter 70 Jahre";"147";"176";"18";"18";"8";"9";"50";"10";"97";"216";"56";"17";"62";"32";"41";"19";"835";"141";"3";
;;"          70 bis unter 75 Jahre";"119";"169";"24";"9";"4";"18";"41";"13";"92";"190";"46";"10";"46";"18";"39";"12";"752";"98";"1";
;;"             75 bis unter 80 Jahre";"57";"65";"9";"9";"2";"3";"22";"5";"48";"89";"16";"6";"13";"5";"19";"5";"336";"37";"1";
;;"             80 bis unter 85 Jahre";"32";"40";"3";"";"";"2";"14";"2";"14";"52";"11";"5";"10";"1";"9";"3";"182";"16";"2";
;;"             85 bis unter 90 Jahre";"19";"17";"4";"1";"1";"2";"8";"3";"10";"19";"6";"";"1";"1";"4";"3";"90";"9";"1";
;;"                90 bis unter 95 Jahre";"6";"4";"1";"";"";"";"2";"";"";"3";"2";"";"1";"";"1";"1";"19";"2";"";
;;"                   95 bis unter 100 Jahre";"";"1";"";"";"";"";"";"";"2";"";"";"";"";"1";"";"";"3";"1";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"       2009";"    Männlich";"             Unter 1 Jahr";"";"1";"";"";"";"";"";"";"2";"2";"";"";"";"";"";"";"5";"";"";
;;"             1 Jahr bis unter 5 Jahre";"1";"1";"";"";"";"";"";"";"2";"";"1";"";"";"";"";"";"5";"";"";
;;"             5 bis unter 10 Jahre";"1";"";"1";"1";"";"";"";"";"1";"2";"";"";"1";"";"";"";"5";"2";"";
;;"             10 bis unter 15 Jahre";"323";"387";"50";"57";"18";"23";"140";"53";"212";"471";"103";"29";"59";"72";"53";"41";"1.809";"282";"6";
;;"             15 bis unter 20 Jahre";"2.162";"2.847";"204";"252";"111";"90";"901";"232";"1.553";"3.382";"848";"228";"477";"332";"422";"260";"12.748";"1.553";"91";
;;"             20 bis unter 25 Jahre";"1.027";"1.484";"107";"151";"82";"39";"428";"143";"752";"1.431";"514";"144";"414";"285";"230";"249";"6.238";"1.242";"111";
;;"                25 bis unter 30 Jahre";"721";"963";"95";"125";"33";"42";"278";"119";"486";"969";"312";"76";"276";"242";"189";"172";"4.164";"934";"93";
;;"                30 bis unter 35 Jahre";"711";"765";"86";"94";"23";"44";"277";"99";"451";"1.040";"276";"66";"230";"159";"143";"131";"3.882";"713";"93";
;;"                35 bis unter 40 Jahre";"694";"868";"119";"132";"46";"49";"335";"123";"551";"1.254";"387";"93";"304";"266";"286";"145";"4.682";"970";"95";
;;"                40 bis unter 45 Jahre";"1.069";"1.235";"187";"231";"40";"52";"536";"201";"859";"1.944";"554";"148";"418";"416";"446";"272";"7.070";"1.538";"124";
;;"             45 bis unter 50 Jahre";"1.175";"1.202";"192";"279";"59";"78";"532";"330";"989";"2.164";"685";"159";"559";"519";"443";"309";"7.678";"1.996";"80";
;;"             50 bis unter 55 Jahre";"1.002";"1.160";"155";"255";"40";"40";"481";"266";"834";"1.854";"508";"181";"427";"374";"351";"190";"6.606";"1.512";"64";
;;"             55 bis unter 60 Jahre";"742";"827";"105";"162";"30";"37";"352";"172";"583";"1.289";"306";"90";"289";"276";"217";"119";"4.578";"1.018";"27";
;;"             60 bis unter 65 Jahre";"403";"559";"38";"48";"21";"32";"186";"60";"285";"628";"195";"47";"136";"84";"116";"66";"2.510";"394";"19";
