;;"             80 bis unter 85 Jahre";"22";"10";"10";"5";"1";"4";"10";"2";"7";"42";"7";"2";"8";"1";"9";"2";"124";"18";"";
;;"             85 bis unter 90 Jahre";"4";"";"";"";"";"";"1";"2";"";"2";"";"";"";"";"2";"1";"9";"3";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"1";"";"1";"1";"";"";"";"";"";"";"3";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"2";"";"";"";"";"1";"";"3";"";"";
;;"             15 bis unter 20 Jahre";"13";"15";"4";"2";"1";"6";"6";"5";"13";"41";"2";"10";"5";"5";"21";"2";"132";"19";"";
;;"             20 bis unter 25 Jahre";"81";"99";"27";"7";"3";"23";"37";"8";"50";"170";"26";"4";"30";"8";"46";"10";"566";"63";"1";
;;"                25 bis unter 30 Jahre";"153";"248";"55";"17";"10";"41";"119";"47";"108";"412";"55";"9";"101";"37";"61";"18";"1.271";"220";"1";
;;"                30 bis unter 35 Jahre";"316";"464";"91";"45";"14";"61";"194";"68";"231";"672";"54";"30";"156";"33";"108";"61";"2.235";"363";"8";
;;"                35 bis unter 40 Jahre";"444";"646";"111";"44";"17";"91";"260";"107";"280";"879";"110";"37";"131";"43";"145";"54";"3.020";"379";"14";
;;"                40 bis unter 45 Jahre";"595";"808";"150";"54";"19";"176";"347";"57";"464";"1.281";"143";"40";"174";"99";"252";"75";"4.275";"459";"16";
;;"             45 bis unter 50 Jahre";"840";"1.195";"229";"73";"64";"262";"563";"137";"793";"2.164";"207";"60";"292";"155";"426";"115";"6.803";"772";"10";
;;"             50 bis unter 55 Jahre";"892";"1.151";"168";"97";"49";"192";"494";"139";"676";"2.094";"195";"87";"347";"158";"369";"129";"6.367";"870";"11";
;;"             55 bis unter 60 Jahre";"632";"751";"118";"63";"21";"124";"337";"113";"481";"1.538";"141";"44";"247";"105";"233";"92";"4.420";"620";"17";
;;"             60 bis unter 65 Jahre";"326";"456";"74";"29";"16";"79";"171";"55";"298";"806";"79";"28";"121";"54";"130";"37";"2.463";"296";"2";
;;"          65 bis unter 70 Jahre";"183";"277";"44";"16";"4";"42";"101";"18";"147";"330";"34";"17";"58";"31";"95";"15";"1.274";"138";"1";
;;"          70 bis unter 75 Jahre";"96";"158";"40";"10";"6";"33";"60";"13";"96";"243";"25";"11";"44";"7";"56";"5";"824";"79";"1";
;;"             75 bis unter 80 Jahre";"47";"55";"8";"5";"4";"3";"42";"7";"53";"114";"8";"4";"17";"4";"31";"5";"369";"38";"";
;;"             80 bis unter 85 Jahre";"10";"13";"2";"2";"";"4";"7";"";"13";"26";"1";"";"3";"";"5";"2";"81";"7";"1";
;;"             85 bis unter 90 Jahre";"2";"";"";"";"1";"1";"1";"";"3";"2";"1";"";"";"";"";"";"11";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"1";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"    2013";"    Männlich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"1";"";"1";"1";"";"";"";"";"1";"1";"4";"1";"";
;;"             15 bis unter 20 Jahre";"54";"75";"14";"5";"3";"15";"28";"11";"36";"89";"15";"8";"21";"9";"20";"13";"357";"59";"2";
;;"             20 bis unter 25 Jahre";"244";"304";"47";"24";"13";"53";"152";"56";"220";"516";"59";"18";"116";"56";"107";"50";"1.733";"302";"5";
;;"                25 bis unter 30 Jahre";"590";"729";"157";"95";"21";"170";"350";"183";"437";"1.101";"152";"59";"448";"166";"229";"153";"3.995";"1.045";"13";
;;"                30 bis unter 35 Jahre";"1.040";"1.123";"292";"150";"59";"330";"570";"265";"778";"2.005";"247";"86";"534";"242";"348";"200";"6.878";"1.391";"24";
;;"                35 bis unter 40 Jahre";"1.149";"1.414";"351";"118";"74";"361";"642";"269";"953";"2.798";"318";"121";"473";"262";"445";"186";"8.626";"1.308";"34";
;;"                40 bis unter 45 Jahre";"1.602";"1.920";"378";"206";"130";"506";"906";"416";"1.345";"4.185";"402";"129";"810";"408";"739";"299";"12.242";"2.139";"39";
;;"             45 bis unter 50 Jahre";"2.113";"2.574";"593";"284";"150";"638";"1.252";"572";"2.007";"5.578";"552";"201";"1.140";"648";"1.206";"466";"16.864";"3.110";"49";
;;"             50 bis unter 55 Jahre";"2.097";"2.326";"581";"360";"115";"603";"1.235";"707";"1.975";"5.606";"576";"207";"1.153";"673";"953";"423";"16.274";"3.316";"49";
;;"             55 bis unter 60 Jahre";"1.565";"1.618";"469";"247";"88";"295";"789";"412";"1.237";"3.793";"423";"193";"799";"424";"623";"255";"11.093";"2.137";"16";
;;"             60 bis unter 65 Jahre";"779";"923";"251";"137";"50";"176";"488";"202";"655";"1.971";"195";"75";"438";"175";"368";"175";"5.931";"1.127";"8";
;;"          65 bis unter 70 Jahre";"290";"397";"85";"44";"36";"63";"167";"49";"279";"780";"95";"20";"134";"87";"139";"44";"2.351";"358";"9";
;;"          70 bis unter 75 Jahre";"140";"179";"59";"28";"13";"52";"111";"45";"154";"421";"51";"23";"78";"47";"100";"31";"1.303";"229";"1";
;;"             75 bis unter 80 Jahre";"52";"67";"28";"23";"8";"27";"32";"14";"65";"142";"21";"12";"38";"5";"39";"4";"493";"84";"1";
;;"             80 bis unter 85 Jahre";"18";"16";"8";"";"2";"2";"5";"2";"8";"42";"7";"";"6";"2";"6";"1";"114";"11";"";
;;"             85 bis unter 90 Jahre";"3";"4";"1";"";"";"1";"";"2";"4";"3";"";"";"";"1";"2";"1";"18";"4";"";
;;"                90 bis unter 95 Jahre";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"";"";"1";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"1";"";"";"";"";"1";"";"";"2";"";"";"";"";"";"";"4";"";"";
;;"             15 bis unter 20 Jahre";"19";"32";"4";"1";"5";"7";"9";"5";"10";"24";"1";"4";"5";"2";"14";"1";"129";"14";"";
;;"             20 bis unter 25 Jahre";"87";"68";"23";"5";"4";"20";"38";"16";"36";"195";"24";"5";"24";"16";"28";"18";"528";"79";"";
;;"                25 bis unter 30 Jahre";"166";"246";"49";"28";"10";"37";"98";"42";"130";"345";"41";"17";"99";"42";"54";"25";"1.193";"236";"5";
;;"                30 bis unter 35 Jahre";"286";"412";"74";"50";"24";"62";"158";"60";"190";"718";"60";"28";"127";"56";"94";"62";"2.106";"355";"5";
;;"                35 bis unter 40 Jahre";"430";"475";"118";"38";"18";"92";"249";"63";"284";"857";"88";"25";"139";"58";"149";"60";"2.785";"358";"2";
;;"                40 bis unter 45 Jahre";"585";"806";"147";"44";"37";"184";"390";"100";"489";"1.484";"168";"64";"212";"135";"292";"68";"4.646";"559";"11";
;;"             45 bis unter 50 Jahre";"809";"1.138";"221";"85";"64";"241";"568";"198";"858";"2.315";"197";"71";"345";"138";"425";"122";"6.907";"888";"10";
;;"             50 bis unter 55 Jahre";"906";"1.032";"205";"99";"37";"196";"481";"173";"771";"2.148";"206";"58";"308";"151";"302";"103";"6.342";"834";"9";
;;"             55 bis unter 60 Jahre";"592";"691";"130";"49";"25";"138";"322";"94";"434";"1.385";"137";"38";"227";"84";"270";"79";"4.162";"533";"16";
;;"             60 bis unter 65 Jahre";"326";"425";"94";"39";"31";"103";"195";"57";"238";"776";"66";"41";"121";"64";"155";"50";"2.450";"331";"3";
;;"          65 bis unter 70 Jahre";"171";"215";"40";"21";"5";"46";"98";"13";"136";"280";"36";"21";"85";"15";"100";"11";"1.148";"145";"5";
;;"          70 bis unter 75 Jahre";"114";"152";"32";"12";"7";"41";"54";"9";"81";"221";"19";"20";"46";"7";"58";"11";"799";"85";"3";
;;"             75 bis unter 80 Jahre";"42";"60";"9";"3";"10";"10";"16";"3";"30";"105";"10";"3";"6";"9";"23";"3";"318";"24";"2";
;;"             80 bis unter 85 Jahre";"10";"7";"4";"";"2";"5";"7";"";"4";"24";"3";"2";"5";"1";"5";"1";"73";"7";"1";
;;"             85 bis unter 90 Jahre";"2";"";"";"";"1";"";"1";"";"1";"6";"";"";"2";"";"1";"";"12";"2";"";
;;"                90 bis unter 95 Jahre";"1";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"2";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"    2012";"    Männlich";"             Unter 1 Jahr";"1";"";"";"";"";"";"1";"";"";"1";"";"";"";"";"";"";"3";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"2";"";"";"";"";"";"";"";"1";"2";"";"";"1";"";"";"";"5";"1";"";
;;"             15 bis unter 20 Jahre";"74";"63";"11";"7";"3";"4";"25";"17";"57";"102";"13";"3";"22";"14";"32";"15";"387";"75";"4";
;;"             20 bis unter 25 Jahre";"211";"294";"37";"37";"14";"53";"131";"76";"245";"486";"69";"20";"165";"67";"106";"71";"1.666";"416";"9";
;;"                25 bis unter 30 Jahre";"592";"707";"163";"83";"64";"154";"338";"229";"421";"1.114";"145";"75";"394";"182";"234";"149";"4.007";"1.037";"37";
;;"                30 bis unter 35 Jahre";"943";"1.035";"298";"140";"61";"260";"531";"271";"763";"2.084";"299";"58";"498";"306";"314";"214";"6.646";"1.429";"31";
;;"                35 bis unter 40 Jahre";"1.100";"1.387";"354";"116";"94";"326";"554";"280";"912";"2.776";"310";"97";"536";"244";"432";"205";"8.342";"1.381";"50";
;;"                40 bis unter 45 Jahre";"1.555";"2.058";"513";"237";"162";"528";"926";"427";"1.513";"4.418";"498";"116";"862";"508";"787";"371";"13.074";"2.405";"52";
;;"             45 bis unter 50 Jahre";"2.049";"2.589";"622";"360";"188";"623";"1.286";"704";"2.011";"5.627";"590";"149";"1.203";"737";"1.077";"568";"16.811";"3.572";"67";
;;"             50 bis unter 55 Jahre";"1.958";"2.236";"620";"348";"126";"474";"1.216";"647";"1.873";"5.272";"680";"210";"1.227";"717";"935";"477";"15.600";"3.416";"45";
;;"             55 bis unter 60 Jahre";"1.377";"1.533";"460";"267";"85";"295";"830";"380";"1.245";"3.575";"414";"130";"707";"477";"580";"335";"10.524";"2.166";"26";
;;"             60 bis unter 65 Jahre";"632";"850";"210";"109";"59";"150";"390";"174";"645";"1.733";"214";"66";"419";"179";"314";"138";"5.263";"1.019";"17";
;;"          65 bis unter 70 Jahre";"262";"404";"95";"52";"29";"82";"158";"44";"251";"635";"60";"23";"124";"95";"145";"58";"2.144";"373";"5";
;;"          70 bis unter 75 Jahre";"164";"185";"68";"25";"14";"54";"82";"33";"162";"397";"57";"25";"87";"60";"80";"33";"1.288";"238";"2";
;;"             75 bis unter 80 Jahre";"61";"54";"21";"8";"11";"21";"40";"14";"60";"108";"22";"6";"36";"9";"31";"3";"435";"70";"";
;;"             80 bis unter 85 Jahre";"24";"13";"6";"2";"1";"6";"5";"4";"7";"30";"7";"2";"3";"1";"2";"2";"103";"12";"";
;;"             85 bis unter 90 Jahre";"5";"4";"2";"";"";"";"";"";"3";"2";"1";"";"2";"1";"3";"";"20";"3";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"2";"2";"";"";"";"";"2";"";"";"2";"";"";"1";"";"";"";"8";"1";"";
;;"             15 bis unter 20 Jahre";"23";"35";"7";"2";"5";"3";"9";"1";"12";"36";"4";"3";"7";"7";"13";"";"150";"17";"8";
;;"             20 bis unter 25 Jahre";"64";"106";"7";"9";"7";"20";"30";"17";"55";"211";"21";"2";"40";"13";"22";"16";"545";"95";"3";
;;"                25 bis unter 30 Jahre";"140";"237";"56";"31";"23";"32";"102";"32";"108";"379";"46";"14";"99";"45";"52";"26";"1.189";"233";"3";
;;"                30 bis unter 35 Jahre";"254";"445";"59";"38";"36";"74";"152";"99";"204";"656";"64";"16";"140";"70";"91";"58";"2.051";"405";"6";
;;"                35 bis unter 40 Jahre";"414";"518";"136";"36";"37";"77";"234";"31";"297";"850";"101";"24";"145";"55";"164";"41";"2.852";"308";"5";
;;"                40 bis unter 45 Jahre";"617";"873";"150";"64";"83";"177";"453";"78";"622";"1.673";"149";"40";"235";"148";"269";"110";"5.106";"635";"10";
;;"             45 bis unter 50 Jahre";"830";"1.188";"232";"131";"99";"216";"622";"167";"819";"2.350";"240";"65";"397";"174";"371";"177";"7.032";"1.046";"18";
;;"             50 bis unter 55 Jahre";"814";"1.006";"180";"104";"68";"202";"545";"150";"687";"2.230";"217";"69";"306";"160";"355";"134";"6.373";"854";"9";
;;"             55 bis unter 60 Jahre";"490";"618";"115";"58";"62";"116";"332";"98";"407";"1.329";"160";"49";"197";"113";"235";"88";"3.913";"554";"17";
;;"             60 bis unter 65 Jahre";"334";"371";"66";"26";"29";"96";"205";"43";"261";"662";"85";"24";"109";"61";"139";"51";"2.272";"290";"7";
;;"          65 bis unter 70 Jahre";"169";"207";"39";"23";"23";"41";"95";"11";"150";"309";"33";"11";"68";"18";"93";"22";"1.170";"142";"1";
;;"          70 bis unter 75 Jahre";"115";"144";"32";"11";"15";"41";"49";"8";"112";"233";"29";"12";"52";"25";"62";"11";"844";"107";"3";
;;"             75 bis unter 80 Jahre";"40";"42";"2";"1";"10";"14";"17";"12";"38";"100";"12";"2";"8";"5";"24";"2";"301";"28";"1";
;;"             80 bis unter 85 Jahre";"13";"8";"5";"";"3";"1";"3";"";"8";"19";"";"1";"1";"1";"8";"";"69";"2";"";
;;"             85 bis unter 90 Jahre";"5";"1";"";"1";"1";"";"";"1";"1";"2";"";"";"1";"";"2";"";"12";"3";"";
;;"                90 bis unter 95 Jahre";"";"1";"1";"";"";"";"";"";"";"";"";"";"1";"";"";"";"2";"1";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
