

Kopieren Sie folgende Adresse und fügen Sie sie in Ihren Browser ein, um diese gestaltbare Tabelle erneut aufzurufen. (Der Link ist 7 Tage gültig.)
http://www.gbe-bund.de/gbe10/i?i=703:21305838D
 
Diagnosedaten der Krankenhäuser ab 2000 (Fälle, Fälle je 100000 Einwohner). Gliederungsmerkmale: Jahre, Wohnsitz, Alter, Geschlecht, Verweildauer, Art der Standardisierung                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             
****************************************************************************************************
                                                                                                    
Diese Tabelle bezieht sich auf:
Verweildauer:;alle Fälle
ICD10:;K70 Alkoholische Leberkrankheit
Sachverhalt:;Fälle
Art der Standardisierung:;Standardbevölkerung &quot;Deutschland 2011&quot;
""
;;;"";;;;;;;;;;;;;;;;;;;
;;;" Baden-Württemberg";" Bayern";" Berlin";" Brandenburg";" Bremen";" Hamburg";" Hessen";" Mecklenburg-Vorpommern";" Niedersachsen";" Nordrhein-Westfalen";" Rheinland-Pfalz";" Saarland";" Sachsen";" Sachsen-Anhalt";" Schleswig-Holstein";" Thüringen";" Früheres Bundesgebiet und Berlin-Ost";" Neue Länder ohne Berlin-Ost";" Ausland oder unbekannt";
;;"             85 bis unter 90 Jahre";"28";"6";"5";"3";"1";"2";"4";"3";"5";"16";"4";"1";"10";"";"1";"1";"73";"17";"";
;;"                90 bis unter 95 Jahre";"5";"5";"1";"1";"";"";"1";"1";"3";"1";"";"";"2";"";"";"";"16";"4";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"1";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"             20 bis unter 25 Jahre";"1";"2";"1";"";"";"";"";"1";"4";"8";"";"1";"";"";"";"";"17";"1";"";
;;"                25 bis unter 30 Jahre";"2";"11";"5";"2";"";"";"2";"1";"7";"13";"5";"";"4";"3";"1";"1";"46";"11";"";
;;"                30 bis unter 35 Jahre";"11";"13";"12";"6";"1";"4";"8";"6";"16";"36";"9";"5";"7";"2";"12";"2";"127";"23";"8";
;;"                35 bis unter 40 Jahre";"24";"37";"23";"11";"1";"18";"20";"4";"24";"49";"9";"7";"10";"12";"5";"5";"217";"42";"";
;;"                40 bis unter 45 Jahre";"61";"113";"15";"29";"10";"30";"56";"8";"67";"160";"30";"14";"37";"21";"20";"15";"576";"110";"1";
;;"             45 bis unter 50 Jahre";"154";"185";"74";"70";"12";"23";"103";"46";"96";"280";"76";"16";"116";"58";"30";"33";"1.049";"323";"3";
;;"             50 bis unter 55 Jahre";"179";"238";"70";"67";"25";"42";"125";"65";"185";"355";"69";"33";"148";"66";"63";"76";"1.384";"422";"3";
;;"             55 bis unter 60 Jahre";"186";"242";"82";"77";"24";"41";"147";"47";"123";"370";"96";"24";"109";"77";"77";"60";"1.412";"370";"2";
;;"             60 bis unter 65 Jahre";"227";"238";"83";"72";"18";"48";"119";"50";"116";"340";"68";"17";"132";"55";"61";"69";"1.335";"378";"7";
;;"          65 bis unter 70 Jahre";"143";"171";"78";"33";"15";"31";"91";"25";"82";"229";"83";"23";"74";"26";"47";"27";"993";"185";"2";
;;"          70 bis unter 75 Jahre";"114";"166";"73";"50";"8";"40";"77";"28";"74";"216";"62";"16";"77";"24";"42";"23";"888";"202";"1";
;;"             75 bis unter 80 Jahre";"71";"57";"29";"19";"7";"12";"23";"12";"41";"100";"20";"5";"34";"8";"17";"15";"382";"88";"";
;;"             80 bis unter 85 Jahre";"23";"25";"7";"9";"";"5";"7";"";"15";"48";"9";"";"6";"4";"10";"8";"149";"27";"";
;;"             85 bis unter 90 Jahre";"8";"5";"4";"1";"";"";"1";"";"4";"18";"4";"";"2";"1";"";"";"44";"4";"";
;;"                90 bis unter 95 Jahre";"3";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"4";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"    2011";"    Männlich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"1";"";"";"1";"";"";"";"";"";"";"";"";"3";"";"";"";"1";"4";"";
;;"             20 bis unter 25 Jahre";"";"4";"4";"1";"";"";"2";"3";"2";"3";"";"";"1";"2";"1";"2";"16";"9";"";
;;"                25 bis unter 30 Jahre";"12";"9";"8";"2";"1";"5";"3";"8";"8";"17";"9";"1";"14";"2";"2";"3";"75";"29";"";
;;"                30 bis unter 35 Jahre";"25";"34";"24";"12";"3";"6";"18";"9";"24";"60";"10";"";"24";"24";"7";"20";"211";"89";"2";
;;"                35 bis unter 40 Jahre";"61";"71";"40";"19";"2";"17";"43";"19";"50";"127";"35";"7";"70";"52";"16";"29";"469";"189";"8";
;;"                40 bis unter 45 Jahre";"193";"220";"80";"59";"6";"53";"116";"78";"129";"315";"42";"24";"137";"83";"37";"73";"1.215";"430";"7";
;;"             45 bis unter 50 Jahre";"297";"362";"187";"158";"23";"66";"184";"149";"247";"561";"127";"50";"256";"201";"91";"126";"2.195";"890";"3";
;;"             50 bis unter 55 Jahre";"408";"603";"229";"238";"32";"90";"248";"193";"295";"844";"156";"73";"351";"263";"84";"207";"3.062";"1.252";"15";
;;"             55 bis unter 60 Jahre";"494";"675";"194";"252";"20";"102";"245";"218";"296";"796";"193";"53";"428";"243";"113";"220";"3.181";"1.361";"22";
;;"             60 bis unter 65 Jahre";"447";"657";"180";"207";"32";"97";"264";"135";"313";"748";"224";"60";"354";"198";"130";"171";"3.152";"1.065";"15";
;;"          65 bis unter 70 Jahre";"449";"442";"149";"135";"31";"70";"244";"78";"227";"538";"155";"41";"240";"139";"100";"142";"2.446";"734";"2";
;;"          70 bis unter 75 Jahre";"431";"421";"179";"137";"27";"63";"162";"106";"222";"496";"145";"43";"252";"114";"77";"112";"2.266";"721";"3";
;;"             75 bis unter 80 Jahre";"220";"198";"56";"54";"11";"32";"64";"48";"76";"257";"83";"25";"120";"69";"30";"30";"1.052";"321";"";
;;"             80 bis unter 85 Jahre";"74";"56";"30";"23";"";"12";"42";"10";"18";"91";"16";"9";"37";"7";"22";"9";"370";"86";"1";
;;"             85 bis unter 90 Jahre";"23";"18";"2";"2";"";"1";"4";"1";"8";"24";"17";"1";"11";"";"5";"2";"103";"16";"";
;;"                90 bis unter 95 Jahre";"";"4";"1";"2";"";"1";"";"";"";"";"3";"2";"";"";"";"";"11";"2";"";
;;"                   95 bis unter 100 Jahre";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"2";"1";"1";"";"";"";"";"";"";"2";"";"";"";"";"";"1";"6";"1";"";
;;"                25 bis unter 30 Jahre";"4";"7";"4";"5";"";"1";"2";"2";"4";"10";"4";"";"9";"1";"";"2";"36";"19";"1";
;;"                30 bis unter 35 Jahre";"17";"23";"9";"3";"";"7";"9";"3";"10";"41";"10";"";"14";"3";"2";"3";"128";"26";"";
;;"                35 bis unter 40 Jahre";"31";"35";"7";"13";"4";"8";"21";"9";"27";"75";"3";"4";"12";"9";"5";"7";"220";"50";"1";
;;"                40 bis unter 45 Jahre";"79";"109";"22";"27";"10";"33";"62";"19";"61";"159";"13";"15";"48";"35";"19";"19";"582";"148";"1";
;;"             45 bis unter 50 Jahre";"160";"204";"79";"73";"6";"37";"84";"48";"123";"285";"73";"10";"82";"51";"50";"44";"1.111";"298";"1";
;;"             50 bis unter 55 Jahre";"179";"228";"92";"74";"19";"36";"118";"64";"145";"355";"59";"36";"111";"57";"71";"50";"1.338";"356";"4";
;;"             55 bis unter 60 Jahre";"216";"241";"77";"104";"19";"51";"103";"41";"146";"417";"88";"20";"122";"63";"49";"53";"1.427";"383";"4";
;;"             60 bis unter 65 Jahre";"194";"268";"89";"80";"11";"55";"120";"28";"124";"317";"86";"26";"137";"52";"46";"36";"1.336";"333";"6";
;;"          65 bis unter 70 Jahre";"146";"200";"68";"36";"13";"24";"83";"20";"102";"263";"64";"20";"69";"48";"57";"30";"1.040";"203";"1";
;;"          70 bis unter 75 Jahre";"133";"188";"56";"51";"15";"23";"81";"32";"71";"246";"54";"11";"71";"35";"44";"24";"922";"213";"2";
;;"             75 bis unter 80 Jahre";"72";"69";"31";"14";"3";"15";"28";"4";"36";"99";"20";"1";"40";"11";"20";"16";"394";"85";"";
;;"             80 bis unter 85 Jahre";"28";"19";"8";"6";"1";"3";"4";"6";"10";"40";"9";"1";"13";"1";"3";"4";"126";"30";"";
;;"             85 bis unter 90 Jahre";"5";"7";"";"3";"";"1";"4";"2";"2";"17";"2";"";"10";"";"";"";"38";"15";"";
;;"                90 bis unter 95 Jahre";"3";"2";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"5";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";"";"";"1";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"    2010";"    Männlich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"1";"";"";"";"";"";"";"";"2";"";"";"";"1";"2";"";
;;"             20 bis unter 25 Jahre";"1";"3";"";"";"1";"";"1";"2";"5";"4";"3";"";"2";"1";"1";"";"19";"5";"";
;;"                25 bis unter 30 Jahre";"15";"12";"4";"2";"";"6";"1";"6";"17";"27";"4";"2";"10";"7";"3";"6";"91";"31";"";
;;"                30 bis unter 35 Jahre";"44";"33";"12";"8";"2";"13";"16";"11";"20";"82";"8";"4";"28";"19";"7";"15";"241";"81";"6";
;;"                35 bis unter 40 Jahre";"51";"84";"33";"35";"16";"19";"50";"39";"59";"145";"34";"6";"65";"25";"16";"37";"513";"201";"7";
;;"                40 bis unter 45 Jahre";"192";"272";"66";"97";"10";"42";"84";"87";"122";"325";"80";"23";"150";"122";"56";"90";"1.272";"546";"9";
;;"             45 bis unter 50 Jahre";"332";"428";"184";"172";"25";"53";"168";"168";"243";"570";"134";"32";"284";"190";"108";"150";"2.277";"964";"17";
;;"             50 bis unter 55 Jahre";"448";"573";"203";"228";"31";"100";"200";"227";"268";"749";"155";"74";"369";"224";"93";"186";"2.894";"1.234";"10";
;;"             55 bis unter 60 Jahre";"412";"652";"243";"201";"22";"70";"276";"203";"306";"800";"192";"62";"415";"235";"141";"241";"3.176";"1.295";"9";
;;"             60 bis unter 65 Jahre";"483";"564";"163";"172";"33";"85";"248";"108";"246";"603";"210";"52";"307";"139";"108";"142";"2.795";"868";"8";
;;"          65 bis unter 70 Jahre";"454";"482";"199";"160";"13";"66";"223";"102";"247";"587";"182";"38";"329";"187";"132";"111";"2.623";"889";"5";
;;"          70 bis unter 75 Jahre";"400";"398";"144";"152";"20";"65";"130";"100";"201";"482";"181";"42";"244";"151";"71";"113";"2.134";"760";"";
;;"             75 bis unter 80 Jahre";"162";"159";"60";"26";"5";"36";"65";"47";"110";"221";"70";"14";"81";"56";"22";"35";"924";"245";"1";
;;"             80 bis unter 85 Jahre";"70";"79";"17";"22";"3";"14";"20";"10";"38";"101";"27";"7";"27";"12";"5";"13";"381";"84";"";
;;"             85 bis unter 90 Jahre";"18";"18";"";"4";"";"1";"11";"2";"3";"30";"6";"3";"7";"2";"2";"4";"92";"19";"";
;;"                90 bis unter 95 Jahre";"2";"4";"";"";"";"";"";"";"";"3";"1";"1";"";"";"2";"";"13";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Weiblich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"1";"1";"";"";"";"";"";"";"2";"";"";
;;"             20 bis unter 25 Jahre";"1";"2";"3";"";"";"";"";"";"";"";"";"";"";"1";"";"1";"6";"2";"";
;;"                25 bis unter 30 Jahre";"6";"4";"1";"3";"";"1";"2";"1";"8";"8";"2";"1";"4";"2";"3";"2";"36";"12";"";
;;"                30 bis unter 35 Jahre";"13";"10";"7";"5";"1";"5";"14";"8";"12";"53";"4";"1";"9";"8";"2";"3";"122";"33";"1";
;;"                35 bis unter 40 Jahre";"39";"61";"13";"17";"";"10";"25";"6";"28";"72";"10";"3";"17";"8";"13";"8";"274";"56";"1";
;;"                40 bis unter 45 Jahre";"69";"110";"28";"31";"2";"26";"52";"26";"73";"162";"24";"8";"58";"40";"23";"31";"577";"186";"1";
;;"             45 bis unter 50 Jahre";"173";"206";"70";"102";"13";"19";"93";"38";"133";"289";"71";"9";"93";"58";"47";"66";"1.123";"357";"3";
;;"             50 bis unter 55 Jahre";"196";"240";"80";"72";"17";"32";"83";"50";"153";"407";"83";"35";"120";"62";"61";"57";"1.387";"361";"1";
;;"             55 bis unter 60 Jahre";"172";"279";"98";"83";"7";"32";"89";"46";"129";"384";"74";"39";"117";"82";"63";"60";"1.366";"388";"2";
;;"             60 bis unter 65 Jahre";"180";"215";"106";"40";"28";"43";"122";"34";"140";"279";"81";"24";"102";"39";"56";"35";"1.274";"250";"";
;;"          65 bis unter 70 Jahre";"173";"223";"88";"57";"7";"30";"76";"37";"113";"284";"59";"23";"103";"36";"50";"41";"1.126";"274";"1";
;;"          70 bis unter 75 Jahre";"122";"151";"48";"49";"22";"31";"43";"23";"80";"198";"44";"14";"53";"49";"39";"22";"792";"196";"";
;;"             75 bis unter 80 Jahre";"71";"53";"39";"24";"5";"13";"21";"7";"40";"93";"21";"6";"26";"11";"14";"7";"376";"75";"";
;;"             80 bis unter 85 Jahre";"25";"20";"11";"12";"2";"9";"7";"4";"6";"51";"10";"7";"9";"";"3";"3";"151";"28";"";
;;"             85 bis unter 90 Jahre";"12";"9";"5";"2";"1";"2";"4";"1";"9";"7";"4";"";"7";"1";"";"1";"53";"12";"";
;;"                90 bis unter 95 Jahre";"1";"";"";"";"";"1";"";"";"";"1";"1";"";"";"";"";"";"4";"";"";
;;"                   95 bis unter 100 Jahre";"1";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"1";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;"    Unbekannt";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             20 bis unter 25 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                25 bis unter 30 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                30 bis unter 35 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                35 bis unter 40 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                40 bis unter 45 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             45 bis unter 50 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             50 bis unter 55 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             55 bis unter 60 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"";"";
;;"             60 bis unter 65 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"2";"";"2";"";"";
;;"          65 bis unter 70 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"          70 bis unter 75 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             75 bis unter 80 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             80 bis unter 85 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             85 bis unter 90 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                90 bis unter 95 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   95 bis unter 100 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"                   100 Jahre und älter";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"    Unbekannt";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"       2009";"    Männlich";"             Unter 1 Jahr";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             1 Jahr bis unter 5 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             5 bis unter 10 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             10 bis unter 15 Jahre";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
;;"             15 bis unter 20 Jahre";"";"";"";"";"";"1";"";"";"";"1";"1";"";"";"1";"";"";"3";"1";"";
;;"             20 bis unter 25 Jahre";"3";"3";"1";"1";"";"1";"";"";"2";"3";"";"";"";"";"1";"";"14";"1";"";
;;"                25 bis unter 30 Jahre";"17";"16";"8";"10";"1";"6";"5";"6";"11";"28";"3";"8";"23";"5";"4";"1";"107";"45";"";
;;"                30 bis unter 35 Jahre";"48";"25";"13";"11";"1";"12";"12";"17";"26";"47";"20";"4";"21";"28";"4";"8";"212";"85";"";
;;"                35 bis unter 40 Jahre";"75";"107";"48";"36";"18";"14";"40";"38";"72";"133";"33";"7";"62";"45";"31";"36";"578";"217";"";
;;"                40 bis unter 45 Jahre";"180";"251";"96";"92";"18";"47";"109";"85";"137";"339";"72";"23";"153";"134";"43";"68";"1.315";"532";"2";
;;"             45 bis unter 50 Jahre";"332";"456";"199";"210";"22";"80";"176";"136";"238";"548";"126";"32";"338";"230";"81";"165";"2.290";"1.079";"7";
;;"             50 bis unter 55 Jahre";"451";"581";"233";"206";"48";"98";"229";"201";"224";"682";"182";"61";"431";"243";"77";"210";"2.866";"1.291";"8";
;;"             55 bis unter 60 Jahre";"475";"720";"229";"279";"25";"76";"259";"221";"344";"734";"203";"60";"465";"231";"93";"203";"3.218";"1.399";"8";
;;"             60 bis unter 65 Jahre";"437";"543";"177";"133";"26";"73";"221";"112";"272";"583";"177";"44";"296";"159";"97";"129";"2.650";"829";"5";
;;"          65 bis unter 70 Jahre";"461";"555";"172";"184";"16";"73";"225";"109";"307";"559";"207";"49";"328";"181";"115";"132";"2.739";"934";"12";
;;"          70 bis unter 75 Jahre";"355";"406";"137";"131";"26";"45";"123";"113";"208";"458";"151";"58";"228";"128";"93";"105";"2.060";"705";"2";
;;"             75 bis unter 80 Jahre";"188";"142";"60";"64";"5";"19";"49";"39";"63";"185";"48";"31";"98";"24";"29";"27";"819";"252";"";
