GENESIS-Tabelle: Temporär
Steuereinnahmen: Bundesländer, Quartale, Steuerarten vor der;;;
Steuerverteilung;;;
Statistik über das Steueraufkommen;;;
Steuereinnahmen (Tsd. EUR);;;
;;;Steuerarten vor der Steuerverteilung
;;;Biersteuer
Berlin;2009;3. Quartal;4450
Berlin;2009;4. Quartal;3765
Berlin;2010;1. Quartal;3298
Berlin;2010;2. Quartal;4085
Berlin;2010;3. Quartal;4283
Berlin;2010;4. Quartal;3397
Berlin;2011;1. Quartal;3088
Berlin;2011;2. Quartal;3869
Berlin;2011;3. Quartal;3804
Berlin;2011;4. Quartal;3281
Berlin;2012;1. Quartal;3061
Berlin;2012;2. Quartal;3761
Berlin;2012;3. Quartal;3828
Berlin;2012;4. Quartal;3318
Berlin;2013;1. Quartal;3043
Berlin;2013;2. Quartal;3800
Berlin;2013;3. Quartal;4048
Berlin;2013;4. Quartal;3553
Berlin;2014;1. Quartal;3187
Berlin;2014;2. Quartal;3904
Berlin;2014;3. Quartal;4229
Berlin;2014;4. Quartal;3281
Berlin;2015;1. Quartal;3090
Berlin;2015;2. Quartal;3651
Berlin;2015;3. Quartal;4000
Berlin;2015;4. Quartal;3184
Berlin;2016;1. Quartal;3151
Berlin;2016;2. Quartal;3741
Berlin;2016;3. Quartal;...
Berlin;2016;4. Quartal;...
Brandenburg;1999;1. Quartal;3343
Brandenburg;1999;2. Quartal;4846
Brandenburg;1999;3. Quartal;5420
Brandenburg;1999;4. Quartal;3986
Brandenburg;2000;1. Quartal;3420
Brandenburg;2000;2. Quartal;5076
Brandenburg;2000;3. Quartal;4690
Brandenburg;2000;4. Quartal;3694
Brandenburg;2001;1. Quartal;3119
Brandenburg;2001;2. Quartal;4430
Brandenburg;2001;3. Quartal;4922
Brandenburg;2001;4. Quartal;4599
Brandenburg;2002;1. Quartal;4305
Brandenburg;2002;2. Quartal;3232
Brandenburg;2002;3. Quartal;5227
Brandenburg;2002;4. Quartal;4717
Brandenburg;2003;1. Quartal;4874
Brandenburg;2003;2. Quartal;2659
Brandenburg;2003;3. Quartal;2710
Brandenburg;2003;4. Quartal;969
Brandenburg;2004;1. Quartal;1612
Brandenburg;2004;2. Quartal;1465
Brandenburg;2004;3. Quartal;2502
Brandenburg;2004;4. Quartal;1504
Brandenburg;2005;1. Quartal;1631
Brandenburg;2005;2. Quartal;1681
Brandenburg;2005;3. Quartal;3188
Brandenburg;2005;4. Quartal;2547
Brandenburg;2006;1. Quartal;2254
Brandenburg;2006;2. Quartal;3093
Brandenburg;2006;3. Quartal;3327
Brandenburg;2006;4. Quartal;2918
Brandenburg;2007;1. Quartal;2942
Brandenburg;2007;2. Quartal;3269
Brandenburg;2007;3. Quartal;3240
Brandenburg;2007;4. Quartal;2711
Brandenburg;2008;1. Quartal;2850
Brandenburg;2008;2. Quartal;4249
Brandenburg;2008;3. Quartal;5033
Brandenburg;2008;4. Quartal;3770
Brandenburg;2009;1. Quartal;3477
Brandenburg;2009;2. Quartal;4497
Brandenburg;2009;3. Quartal;4733
Brandenburg;2009;4. Quartal;4111
Brandenburg;2010;1. Quartal;3835
Brandenburg;2010;2. Quartal;5735
Brandenburg;2010;3. Quartal;5479
Brandenburg;2010;4. Quartal;4546
Brandenburg;2011;1. Quartal;3991
Brandenburg;2011;2. Quartal;5333
Brandenburg;2011;3. Quartal;4036
Brandenburg;2011;4. Quartal;4093
Brandenburg;2012;1. Quartal;3731
Brandenburg;2012;2. Quartal;4631
Brandenburg;2012;3. Quartal;4590
Brandenburg;2012;4. Quartal;3942
Brandenburg;2013;1. Quartal;3553
Brandenburg;2013;2. Quartal;4462
Brandenburg;2013;3. Quartal;5011
Brandenburg;2013;4. Quartal;4332
Brandenburg;2014;1. Quartal;4145
Brandenburg;2014;2. Quartal;4858
Brandenburg;2014;3. Quartal;5310
Brandenburg;2014;4. Quartal;4645
Brandenburg;2015;1. Quartal;4459
Brandenburg;2015;2. Quartal;5010
Brandenburg;2015;3. Quartal;5478
Brandenburg;2015;4. Quartal;4595
Brandenburg;2016;1. Quartal;4137
Brandenburg;2016;2. Quartal;5099
Brandenburg;2016;3. Quartal;...
Brandenburg;2016;4. Quartal;...
Bremen;1999;1. Quartal;4334
Bremen;1999;2. Quartal;5380
Bremen;1999;3. Quartal;5506
Bremen;1999;4. Quartal;4711
Bremen;2000;1. Quartal;4344
Bremen;2000;2. Quartal;5662
Bremen;2000;3. Quartal;4606
Bremen;2000;4. Quartal;4057
Bremen;2001;1. Quartal;3917
Bremen;2001;2. Quartal;4876
Bremen;2001;3. Quartal;5228
Bremen;2001;4. Quartal;4491
Bremen;2002;1. Quartal;4237
Bremen;2002;2. Quartal;5207
Bremen;2002;3. Quartal;5526
Bremen;2002;4. Quartal;3095
Bremen;2003;1. Quartal;2493
Bremen;2003;2. Quartal;8413
Bremen;2003;3. Quartal;6181
Bremen;2003;4. Quartal;4433
Bremen;2004;1. Quartal;4607
Bremen;2004;2. Quartal;5417
Bremen;2004;3. Quartal;6500
Bremen;2004;4. Quartal;5275
Bremen;2005;1. Quartal;4880
Bremen;2005;2. Quartal;5909
Bremen;2005;3. Quartal;7193
Bremen;2005;4. Quartal;6377
Bremen;2006;1. Quartal;5936
Bremen;2006;2. Quartal;6956
Bremen;2006;3. Quartal;7623
Bremen;2006;4. Quartal;5343
Bremen;2007;1. Quartal;5753
Bremen;2007;2. Quartal;7508
Bremen;2007;3. Quartal;6792
Bremen;2007;4. Quartal;5910
Bremen;2008;1. Quartal;4893
Bremen;2008;2. Quartal;6586
Bremen;2008;3. Quartal;8099
Bremen;2008;4. Quartal;5103
Bremen;2009;1. Quartal;4953
Bremen;2009;2. Quartal;6512
Bremen;2009;3. Quartal;6814
Bremen;2009;4. Quartal;4807
Bremen;2010;1. Quartal;4195
Bremen;2010;2. Quartal;5671
Bremen;2010;3. Quartal;4709
Bremen;2010;4. Quartal;6383
Bremen;2011;1. Quartal;4314
Bremen;2011;2. Quartal;6411
Bremen;2011;3. Quartal;6119
Bremen;2011;4. Quartal;4613
Bremen;2012;1. Quartal;4362
Bremen;2012;2. Quartal;5861
Bremen;2012;3. Quartal;5762
Bremen;2012;4. Quartal;4726
Bremen;2013;1. Quartal;3766
Bremen;2013;2. Quartal;4673
